AssignmentStatus	tweetId	num taggers	label	instance	start	end	tweetText
False	'382948237860405248'	1	severity or quantity	M7.0	41	45	RT @alabamaquake: NEW #earthquake, PERU, M7.0, 11:42a CT today, much damage, no casualties report yet - seismogram http://t.co/37nDopViUR
True	'382948237860405248'	1	place name	PERU	35	39	RT @alabamaquake: NEW #earthquake, PERU, M7.0, 11:42a CT today, much damage, no casualties report yet - seismogram http://t.co/37nDopViUR
False	'382948237860405248'	1	type of impact	earthquake	23	33	RT @alabamaquake: NEW #earthquake, PERU, M7.0, 11:42a CT today, much damage, no casualties report yet - seismogram http://t.co/37nDopViUR
True	'383012295284387840'	1	place name	Boron, California	42	59	USGS reports a M1.8 #earthquake 4km NW of Boron, California on 9/25/13 @ 23:33:16 UTC http://t.co/8BjK14e27E #quake
True	'383012295284387840'	1	location modifier	4km NW of	32	41	USGS reports a M1.8 #earthquake 4km NW of Boron, California on 9/25/13 @ 23:33:16 UTC http://t.co/8BjK14e27E #quake
False	'383012295284387840'	1	type of impact	earthquake	21	31	USGS reports a M1.8 #earthquake 4km NW of Boron, California on 9/25/13 @ 23:33:16 UTC http://t.co/8BjK14e27E #quake
False	'383012295284387840'	1	severity or quantity	M1.8	15	19	USGS reports a M1.8 #earthquake 4km NW of Boron, California on 9/25/13 @ 23:33:16 UTC http://t.co/8BjK14e27E #quake
True	'382827172521443328'	1	severity or quantity	285	104	107	20 more bodies recovered from a seminary in Balochistan's quake affected area. Death Toll now stands at 285 in total. #Pakistan
True	'382827172521443328'	1	type of impact	Death	79	84	20 more bodies recovered from a seminary in Balochistan's quake affected area. Death Toll now stands at 285 in total. #Pakistan
True	'382827172521443328'	1	place name	Pakistan	119	127	20 more bodies recovered from a seminary in Balochistan's quake affected area. Death Toll now stands at 285 in total. #Pakistan
False	'383883305403162624'	1	severity or quantity	M 2.8	12	17	#earthquake M 2.8, Baja California, Mexico: September 28, 2013 09:07:31 GMT http://t.co/relxQDLnM6
False	'383883305403162624'	1	type of impact	earthquake	1	11	#earthquake M 2.8, Baja California, Mexico: September 28, 2013 09:07:31 GMT http://t.co/relxQDLnM6
True	'383883305403162624'	1	place name	Baja California, Mexico	19	42	#earthquake M 2.8, Baja California, Mexico: September 28, 2013 09:07:31 GMT http://t.co/relxQDLnM6
True	'383184351850008577'	1	severity or quantity	531	105	108	Sleeping country, none cares about affectees #Awaran RT: Death toll in #Balochistan #earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦
True	'383184351850008577'	1	type of impact	Death	57	62	Sleeping country, none cares about affectees #Awaran RT: Death toll in #Balochistan #earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦
True	'383184351850008577'	1	place name	Awaran	46	52	Sleeping country, none cares about affectees #Awaran RT: Death toll in #Balochistan #earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦
True	'383184351850008577'	1	place name	Balochistan	72	83	Sleeping country, none cares about affectees #Awaran RT: Death toll in #Balochistan #earthquake jumps to 531 http://t.co/p4C8jtrug2 â€¦
True	'382850881323933696'	1	place name	Balochistan Province	95	115	RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN
True	'382850881323933696'	1	severity or quantity	45	29	31	RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN
True	'382850881323933696'	1	severity or quantity	100	55	58	RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN
True	'382850881323933696'	1	type of impact	killed	44	50	RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN
True	'382850881323933696'	1	type of impact	injured	58	65	RT@UNOCHA #Pakistan: at least45 ppl hv been killed&amp;100injured following a 7.7earthquake in Balochistan Province-http://t.co/i1vs2ERpvo v @UN
True	'383284703983177728'	1	place name	Keich	21	26	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	place name	Balochistan	43	54	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	type of impact	dead	14	18	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	place name	Awaran	0	6	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	severity or quantity	312	10	13	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	type of impact	dead	33	37	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
True	'383284703983177728'	1	severity or quantity	44	30	32	Awaran mn 312 dead,, Keich mn 44 dead..:( #Balochistan #earthquake
False	'384564148832452608'	1	type of impact	earthquake	126	136	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake
True	'384564148832452608'	1	place name	L'Esperance Rock, New Zealand	23	52	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake
True	'384564148832452608'	1	location modifier	81km NE of	12	22	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake
False	'384564148832452608'	1	severity or quantity	M 6.7	5	10	USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake
False	'383966285044125696'	1	type of impact	Earthquake	5	15	6.8 #Earthquake || Pakistan http://t.co/Q6gU0i9ID5
False	'383966285044125696'	1	severity or quantity	6.8	0	3	6.8 #Earthquake || Pakistan http://t.co/Q6gU0i9ID5
True	'383966285044125696'	1	place name	Pakistan	19	27	6.8 #Earthquake || Pakistan http://t.co/Q6gU0i9ID5
True	'382989427196178432'	1	location modifier	in	31	33	RT @AnasMallick: 90% of houses in Awaran, Balochistan have been totally destroyed due to the #EarthQuake.
True	'382989427196178432'	1	severity or quantity	90%	17	20	RT @AnasMallick: 90% of houses in Awaran, Balochistan have been totally destroyed due to the #EarthQuake.
True	'382989427196178432'	1	item affected	houses	24	30	RT @AnasMallick: 90% of houses in Awaran, Balochistan have been totally destroyed due to the #EarthQuake.
True	'382989427196178432'	1	place name	Awaran, Balochistan	34	53	RT @AnasMallick: 90% of houses in Awaran, Balochistan have been totally destroyed due to the #EarthQuake.
True	'382989427196178432'	1	type of impact	destroyed	72	81	RT @AnasMallick: 90% of houses in Awaran, Balochistan have been totally destroyed due to the #EarthQuake.
True	'383142929956880384'	1	item affected	island	60	66	RT @AJStream: Following the earthquake in #Balochistan, the island that sprung up near #Gwadar has people tweeting - http://t.co/XxwAx5NSms
True	'383142929956880384'	1	type of impact	sprung up	72	81	RT @AJStream: Following the earthquake in #Balochistan, the island that sprung up near #Gwadar has people tweeting - http://t.co/XxwAx5NSms
True	'383142929956880384'	1	location modifier	near	82	86	RT @AJStream: Following the earthquake in #Balochistan, the island that sprung up near #Gwadar has people tweeting - http://t.co/XxwAx5NSms
True	'383142929956880384'	1	place name	Gwadar	88	94	RT @AJStream: Following the earthquake in #Balochistan, the island that sprung up near #Gwadar has people tweeting - http://t.co/XxwAx5NSms
True	'384531726909046785'	1	item affected	dead	41	45	RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnesâ€¦
True	'384531726909046785'	1	place name	Balochistan	82	93	RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnesâ€¦
True	'384531726909046785'	1	place name	Pajngur	73	80	RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnesâ€¦
True	'384531726909046785'	1	severity or quantity	5	19	20	RT @HakeemWadhela: 5 extremely mutilated dead bodies recovered today 4rm Pajngur #Balochistan. #BalochMissingPersons #BalochGenocide @amnesâ€¦
True	'383647132705914880'	1	place name	Pakistan	60	68	Images from space confirm the magnitude 7.8 #earthquake in #Pakistan created a new island: http://t.co/srmpY8OE4P via @WIRED
True	'383647132705914880'	1	location modifier	in	56	58	Images from space confirm the magnitude 7.8 #earthquake in #Pakistan created a new island: http://t.co/srmpY8OE4P via @WIRED
False	'383647132705914880'	1	severity or quantity	magnitude 7.8	30	43	Images from space confirm the magnitude 7.8 #earthquake in #Pakistan created a new island: http://t.co/srmpY8OE4P via @WIRED
True	'383692429615841280'	1	place name	Awaran	94	100	RT @BalochTawar: Breaking News #EarthQuake of 5.5 Magnitude on ractel scale hit #Panjgur and #Awaran
False	'383692429615841280'	1	severity or quantity	5.5 Magnitude	46	59	RT @BalochTawar: Breaking News #EarthQuake of 5.5 Magnitude on ractel scale hit #Panjgur and #Awaran
False	'383692429615841280'	1	type of impact	EarthQuake	32	42	RT @BalochTawar: Breaking News #EarthQuake of 5.5 Magnitude on ractel scale hit #Panjgur and #Awaran
True	'383692429615841280'	1	place name	Panjgur	81	88	RT @BalochTawar: Breaking News #EarthQuake of 5.5 Magnitude on ractel scale hit #Panjgur and #Awaran
False	'384816298569379840'	1	type of impact	Earthquake	8	18	#SISMO #Earthquake - Magnitude 5.4 - #TONGA - 2013 September 30, 22:41:03 UTC: http://t.co/FmfzCDWzpq vÃ­a @lastquake
False	'384816298569379840'	1	severity or quantity	Magnitude 5.4	21	34	#SISMO #Earthquake - Magnitude 5.4 - #TONGA - 2013 September 30, 22:41:03 UTC: http://t.co/FmfzCDWzpq vÃ­a @lastquake
False	'383867357074292736'	1	severity or quantity	Magnitude-6.8	7	20	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
False	'383867357074292736'	1	type of impact	earthquake	22	32	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
True	'383867357074292736'	1	place name	Balochistan province	71	91	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
True	'383867357074292736'	1	place name	Pakistan	60	68	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
True	'383867357074292736'	1	place name	Awaran	44	50	#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
True	'383902581681954816'	1	place name	Baluchistan	60	71	RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan
False	'383902581681954816'	1	severity or quantity	6.8	83	86	RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan
False	'383902581681954816'	1	type of impact	quake	51	56	RT @JeromeTaylor: Breaking: USGS reporting another quake in Baluchistan. This time 6.8, 14km depth. 27.263N, 65.587E #Pakistan
False	'383077229275516928'	1	severity or quantity	M 4.4	12	17	#earthquake M 4.4, off the coast of Southeastern Alaska http://t.co/hJ1cEOkqY6
True	'383077229275516928'	1	location modifier	off the coast of	19	35	#earthquake M 4.4, off the coast of Southeastern Alaska http://t.co/hJ1cEOkqY6
False	'383077229275516928'	1	type of impact	earthquake	1	11	#earthquake M 4.4, off the coast of Southeastern Alaska http://t.co/hJ1cEOkqY6
True	'383077229275516928'	1	place name	Southeastern Alaska	36	55	#earthquake M 4.4, off the coast of Southeastern Alaska http://t.co/hJ1cEOkqY6
False	'384602841660133376'	1	type of impact	earthquake	15	25	9/30@3:55am-- #earthquake prediction Ref.9/28@10:20am Tweet. EMSC saying 5.8 in the Northern Mid-Atlantic Ridge about 39 mins ago.
True	'384602841660133376'	1	severity or quantity	5.8	73	76	9/30@3:55am-- #earthquake prediction Ref.9/28@10:20am Tweet. EMSC saying 5.8 in the Northern Mid-Atlantic Ridge about 39 mins ago.
True	'384602841660133376'	1	location modifier	in the	77	83	9/30@3:55am-- #earthquake prediction Ref.9/28@10:20am Tweet. EMSC saying 5.8 in the Northern Mid-Atlantic Ridge about 39 mins ago.
True	'384602841660133376'	1	place name	Northern Mid-Atlantic Ridge	84	111	9/30@3:55am-- #earthquake prediction Ref.9/28@10:20am Tweet. EMSC saying 5.8 in the Northern Mid-Atlantic Ridge about 39 mins ago.
True	'385037202708635648'	1	place name	Kenai Peninsula, Alaska	26	49	ã€#USGS #alertã€‘ M 1.2, Kenai Peninsula, Alaska: October 01, 2013 13:29:19 GMT http://t.co/qf0dg7tUup #earthquake #tsunami #prayfromjapan
False	'385037202708635648'	1	type of impact	earthquake	105	115	ã€#USGS #alertã€‘ M 1.2, Kenai Peninsula, Alaska: October 01, 2013 13:29:19 GMT http://t.co/qf0dg7tUup #earthquake #tsunami #prayfromjapan
False	'385037202708635648'	1	severity or quantity	M 1.2	19	24	ã€#USGS #alertã€‘ M 1.2, Kenai Peninsula, Alaska: October 01, 2013 13:29:19 GMT http://t.co/qf0dg7tUup #earthquake #tsunami #prayfromjapan
True	'383595367926726657'	1	severity or quantity	515	16	19	RT @DDNewsLive: 515 killed in #Pakistan's #earthquake, rescue teams still to reach several remote areas
True	'383595367926726657'	1	location modifier	in	27	29	RT @DDNewsLive: 515 killed in #Pakistan's #earthquake, rescue teams still to reach several remote areas
True	'383595367926726657'	1	type of impact	killed	20	26	RT @DDNewsLive: 515 killed in #Pakistan's #earthquake, rescue teams still to reach several remote areas
True	'383595367926726657'	1	place name	Pakistan	31	39	RT @DDNewsLive: 515 killed in #Pakistan's #earthquake, rescue teams still to reach several remote areas
False	'384537625484218371'	1	severity or quantity	M 3.7	12	17	QuakeFactor M 3.7, Southern California: Monday, September 30, 2013 04:23:28 UTCSunday, Sep... http://t.co/4w07imFV1E #earthquake, #quake
False	'384537625484218371'	1	type of impact	QuakeFactor	0	11	QuakeFactor M 3.7, Southern California: Monday, September 30, 2013 04:23:28 UTCSunday, Sep... http://t.co/4w07imFV1E #earthquake, #quake
True	'384537625484218371'	1	place name	Southern California	19	38	QuakeFactor M 3.7, Southern California: Monday, September 30, 2013 04:23:28 UTCSunday, Sep... http://t.co/4w07imFV1E #earthquake, #quake
True	'382879057676750848'	1	place name	Baluchistan	1	12	#Baluchistan: #Gwadar's #quake island unlikely to last: experts http://t.co/s3Q13BMbAe #Pakistan #Balochistan #Earthquake
True	'382879057676750848'	1	place name	Gwadar	15	21	#Baluchistan: #Gwadar's #quake island unlikely to last: experts http://t.co/s3Q13BMbAe #Pakistan #Balochistan #Earthquake
True	'385030981113372672'	1	type of impact	injuries	49	57	CM #Balochistan: As many as 600 people sustained injuries in 2 #earthquakes.
True	'385030981113372672'	1	place name	Balochistan	4	15	CM #Balochistan: As many as 600 people sustained injuries in 2 #earthquakes.
True	'385030981113372672'	1	severity or quantity	600	28	31	CM #Balochistan: As many as 600 people sustained injuries in 2 #earthquakes.
True	'385030981113372672'	1	item affected	people	32	38	CM #Balochistan: As many as 600 people sustained injuries in 2 #earthquakes.
True	'383034477934436353'	1	location modifier	48 km from	27	37	2.0 magnitude #earthquake. 48 km from Alpine, CA, United States.http://t.co/I20XjSiN2c
True	'383034477934436353'	1	place name	Alpine, CA, United States	38	63	2.0 magnitude #earthquake. 48 km from Alpine, CA, United States.http://t.co/I20XjSiN2c
False	'383034477934436353'	1	severity or quantity	2.0 magnitude	0	13	2.0 magnitude #earthquake. 48 km from Alpine, CA, United States.http://t.co/I20XjSiN2c
False	'383034477934436353'	1	type of impact	earthquake	15	25	2.0 magnitude #earthquake. 48 km from Alpine, CA, United States.http://t.co/I20XjSiN2c
True	'383733062623715330'	1	place name	Road Town, British Virgin Islands	43	76	USGS reports a M3.3 #earthquake 159km N of Road Town, British Virgin Islands on 9/27/13 @ 23:00:33 UTC http://t.co/FKZVjcxtrW #quake
True	'383733062623715330'	1	location modifier	159km N of	32	42	USGS reports a M3.3 #earthquake 159km N of Road Town, British Virgin Islands on 9/27/13 @ 23:00:33 UTC http://t.co/FKZVjcxtrW #quake
